347	Koju zakladu za odgoj i uzdržavanje siromašne djece osniva rimski car Nerva, a kasnije usavršava car Trajan, a njeno ime se i danas slično koristi za jednu zakonsku obvezu jednog od supružnika?	A=Annona	B=Alimenta	C=Frumentatio	COR=B
348	Koji je starorimski grad danas poznat kao Slavonski Brod, a to staro ime i dan danas nosi nogometni klub u kojem su karijeru počeli Madžukić i Olić?	A=Cibalae	B=Siscia	C=Marsonia	COR=C
349	Tko izdaje naredbu da se 'provede popis svega svijeta', malo prije Kristova rođenja?	A=August	B=Tiberije	C=Herod Veliki	COR=A
350	Padom Sirakuze pod rimsku vlast 212.g. pr. Kr. svoj život tragično završava i koji veliki matematičar?	A=Euklid	B=Arhimed	C=Eratosten	COR=B
351	Koji je od trojice rimskih careva iz flavijevske dinastije vladao najduže, točnije 15 godina?	A=Vespazijan	B=Tit	C=Domicijan	COR=C
352	Koji se portugalski grad može dičiti sa jednim od najstarijih sveučilišta u Europi, rimskim ostacima grada Aeminiuma te kao glavni grad Portugala kroz 12. i 13.st?	A=Coimbra	B=Braga	C=Évora	COR=A
353	Tko je osam godina bio suvladar rimskog carstva s carem Markom Aurelijem?	A=Lucije Ver	B=Komod	C=Antonin Pio	COR=B
354	Koji je današnji grad u Velikoj Britaniji, na rijeci Tyne, prvotno nastao kao rimsko naselje Pons Aelius?	A=York	B=Carlisle	C=Newcastle	COR=C
355	Kada je Dioklecijan uspostavio tetrarhiju, središtem rimske moći postaju čak 4 grada. To su danas Trier, Milano, Izmit i koji još grad, smješten na rijeci Savi?	A=Srijemska Mitrovica	B=Beograd	C=Sisak	COR=A
356	Da je ostalo do danas, kako bi se u Rimskom Carstvu napisala godina 2026.?	A=MMXVI	B=MMXXVI	C=MMXXIV	COR=B
357	U kojoj se današnjoj državi nalazi zid rimskog cara Antonina Pia, dugačak 63km?	A=Engleskoj	B=Walesu	C=Škotskoj	COR=C
358	Koji je dački kralj ratovao protiv Rimljana kroz sva tri Rimsko-dačka rata te na kraju bio poražen?	A=Decebal	B=Burebista	C=Duras	COR=A
359	Veni, Vidi, Vici, u prijevodu znači: Dođoh, vidjeh, što?	A=Osvojih	B=Pobjedih	C=Zavladah	COR=B
360	U Sarajevu je do danas sačuvano nekoliko kamenih mostova preko kojih se može prijeći, a jedan takav, iako su ga gradili Osmanlije, dobio je ime po carstvu koje je tim prostorom vladalo mnogo prije. Kako se zove taj most?	A=Latinski most	B=Carev most	C=Rimski most	COR=C
361	Vojnici kojeg budućeg rimskog cara s vlasti uklanjaju cara Vitelija?	A=Vespazijana	B=Tita	C=Domicijana	COR=A
362	Koji su grad u Španjolskoj na rijeci Ebro Rimljani osnovali kao Caesaraugusta?	A=Tarragona	B=Zaragoza	C=Toledo	COR=B
363	Koju rimsku božicu rata i Marsovu sestru su naslikali Guercino, Auguste Rodin i Rembrandt?	A=Minervu	B=Viktoriju	C=Belonu	COR=C
364	Prvi trgovci iz rimskog carstva koji su dospjeli do Kine poslani su za vrijeme careva Antonina Pia i Marka Aurelija, a tada je Kinom vladala koja dinastija?	A=Han	B=Qin	C=Tang	COR=A
365	Tko je bio rimski namjesnik cara Tiberija u provinciji Judeji od 26. do 36.g.?	A=Herod Antipa	B=Poncije Pilat	C=Feliks	COR=B
366	Koji antički španjolski grad rimski vojskovođa Scipion Emilian Mlađi osvaja 133.g. pr. Kr. bez direktnih borbi tako što je grad potpuno okružio i čekao da branitelji popadaju od gladi?	A=Sagunt	B=Tarraco	C=Numantia	COR=C
367	Koju rimsku boginju tražimo ako znamo da su joj Mars i Vulkan braća, Diskordija sestra, Prozerpina polusestra, stričevi Neptun i Pluton a muž Herkul?	A=Juventas	B=Minerva	C=Venera	COR=A
368	Koji je španjolski nogometni klub iz Sorie igrao najelitniju španjolsku ligu samo 4 sezone, a ime je dobio po starom keltiberskom gradu sa istog mjesta, kojeg Rimljani osvajaju 133.g. pr. Kr.?	A=Osasuna	B=Numancija	C=Zaragoza	COR=B
369	U kojoj se današnjoj državi nalazi zid rimskog cara Hadrijana, dugačak 120 km?	A=Škotskoj	B=Walesu	C=Engleskoj	COR=C
370	Koji grad 1870.g. pada pod vlast kralja Viktora Emanuela II.?	A=Rim	B=Venecija	C=Firenca	COR=A
371	Ako joj je dao ime 'Domus Aurea', kakvu je onda kuću sagradio rimski car Neron na brežuljku Eskvilinu?	A=Mramornu	B=Zlatnu	C=Carsku	COR=B
372	Kako se zvao rimski vojnik koji kopljem probada Isusa na križu?	A=Kasije	B=Kornelije	C=Longin	COR=C
373	Koja je svetica, rođena u Bragi, za Dioklecijanovih progona kršćana mučena i spaljena u Zaragozi, a čiji se, po legendi, skamenjeni pepeo i danas čuva u tom gradu, zajedno sa svetim kamenjem drugih mučenika?	A=Engracija	B=Eulalija	C=Leokadija	COR=A
374	U kojem stoljeću vlada ludi rimski car Kaligula?	A=2 .	B=1.	C=3 .	COR=B
375	Koji rimski car pobjeđuje Dačane na čelu s kraljem Decebalom te na pokorenom području osniva provinciju Daciju?	A=Hadrijan	B=Domicijan	C=Trajan	COR=C
376	Koji car iz razdoblja pet dobrih careva nasljeđuje Trajana?	A=Hadrijan	B=Antonin Pio	C=Nerva	COR=A
377	Po kojem rimskom caru ime nose terme izgrađene u 3.st., a u čijim se ostacima na olimpijadi 1960.g. održalo natjecanje u gimnastici?	A=Dioklecijan	B=Karakala	C=Trajan	COR=B
378	Ako sudimo po veličini planeta, koji rimski bog ispada najveći?	A=Mars	B=Saturn	C=Jupiter	COR=C
379	Koja ptica se često povezivala s Jupiterom, vrhovnim rimskim bogom, simbolizirajući njegovu moć i dominaciju?	A=Orao	B=Lav	C=Tigar	COR=A
380	Koja božica je bogu Jupiteru rodila boga Apolona?	A=Junona	B=Latona	C=Dijana	COR=B
381	Kojom frazom je Julije Cezar obavijestio rimski senat o munjevitoj pobjedi svoje vojske nad pontskim kraljem Farnakom II.?	A=Alea iacta est	B=Et tu, Brute?	C=Veni Vidi Vici	COR=C
382	U blizini kojeg drevnog grada u turskoj je Partsko carstvo 53.g. pr. Kr. nanijelo Rimljanima jedan od najvećih vojnih poraza u njihovoj povijesti?	A=Haran	B=Edessa	C=Nisibis	COR=A
383	Koji današnji španjolski grad Rimljani razaraju te ponovno uspostavljaju pod imenom Hispalis, a pored njega i grad Italicu, danas jedan od najvećih rimskih arheoloških lokaliteta u toj zemlji?	A=Cordobu	B=Sevillu	C=Cadiz	COR=B
384	Koji je evanđelist bio prognan od strane rimskog cara Domicijana na zatvorski otok Patmos, gdje je u špilji napisao Knjigu Otkrivenja?	A=Matej	B=Marko	C=Ivan	COR=C
385	Titule 'Princeps, Imperator, Caesar i Augustus' su se pripisivale kojim rimskim dužnosnicima?	A=Carevima	B=Konzulima	C=Cenzorima	COR=A
386	Koju su latinsku riječ stari Rimljani koristili za 'grad'?	A=Carevima	B=Urbs	C=Škotskoj	COR=B
387	U kojoj se današnjoj državi nalazi zid rimskog cara Antonina Pia, dugačak 63 km?	A=Urbs	B=Lisabon	C=Škotskoj	COR=C
388	Koji su portugalski grad stari Rimljani poznavali kao Olissipo?	A=Lisabon	B=Škotskoj	C=Herkulanej	COR=A
389	U velikoj erupciji Vezuva 79 g. bivaju uništeni gradovi: Pompeji, Stabije, Oplontis i koji još antički grad?	A=Neapolis	B=Herkulanej	C=Capua	COR=B
390	U kojoj se današnjoj državi nalazi zid rimskog cara Hadrijana, dugačak 120km?	A=Škotskoj	B=Walesu	C=Engleskoj	COR=C
391	Kojem se rimskom kralju pripisuje ustroj luke u Ostiji, izgradnja solana i zatvora te drvenog mosta preko Tibera?	A=Anku Marciju	B=Tul Hostiliju	C=Serviju Tuliju	COR=A
392	Klodija Lijepa, Skribonija i Livija Drusilla su bile žene kojeg rimskog cara?	A=Tiberija	B=Augusta	C=Klaudija	COR=B
393	U rimskom pravu, nijedan rimski general sa svojim jedinicama nije smio prići Rimu bliže od koje rijeke?	A=Tibera	B=Arna	C=Rubikona	COR=C
394	Koji rimski vojskovođa i otac cara Kaligule je pomogao Tiberiju slomiti ilirski ustanak?	A=Germanik	B=Druz Stariji	C=Agripa	COR=A
395	Koji helvetski vođa je vodio helvećane protiv Cezara u bitci kod Bibrakta?	A=Orgetoriks	B=Divikon	C=Vercingetoriks	COR=B
396	Koje ime dobiva Gaj Oktavijan nakon 27.g. pr. Kr.?	A=Cezar	B=Princeps	C=August	COR=C
397	Koji rimski car je svojeg konja želio proglasiti konzulom?	A=Kaligula	B=Neron	C=Komod	COR=A
398	Tko su bili borci u starom Rimu koji su u arenama izvodili borbe do smrti?	A=Legionari	B=Gladijatori	C=Pretorijanci	COR=B
399	Koji su rimski kućni duhovi bili zaštitnici ognjišta i hrane?	A=Lari	B=Mani	C=Penati	COR=C
400	Peti, a ujedno i zadnji rimski car iz Julijevsko - Klaudijevske dinastije je bio tko?	A=Neron	B=Klaudije	C=Kaligula	COR=A
401	Na kojem talijanskom otoku umire rimski car Tiberije?	A=Siciliji	B=Capriju	C=Sardiniji	COR=B
402	Najpoznatiju operu o Gaju Juliju Cezaru, 'Giulio Cesare' je 1724. skladao tko?	A=Antonio Vivaldi	B=Claudio Monteverdi	C=Geoege Friderich Handel	COR=C
403	Veliki požar u kojem gradu izbija za vladavine cara Nerona?	A=Rimu	B=Ostiji	C=Neapolisu	COR=A
404	Na kojem današnjem poluotoku su bile rimske provincije Tarakonska i Betička Hispanija te Luzitanija?	A=Apeninskom	B=Pirenejskom	C=Balkanskom	COR=B
405	Kako se zove kratki mač, glavno oružje rimskog vojnika?	A=Pilum	B=Pugio	C=Gladijus	COR=C
406	Koji rimski car je bio sin Agripine i Gneja Domicija Ahenobarba a vladao je od 54. do 68.g.?	A=Neron	B=Klaudije	C=Kaligula	COR=A
407	Koji rimski bog živi u Etni i ondje izrađuje strijele za Jupitera?	A=Mars	B=Vulkan	C=Saturn	COR=B
408	Ako bi slavnu Via Appiu prešli u cijelosti, onda bi iz Rima došli u koji grad na jugoistoku Italije?	A=Bari	B=Taranto	C=Brindisi	COR=C
409	Bitka kod Herakleje se odvijala između Rima i Epira u blizini kojeg današnjeg talijanskog grada?	A=Policoro	B=Taranto	C=Metaponto	COR=A
410	Pompej, Cezar i Kras su osnovali koji po redu trijumvirat?	A=Drugi	B=Prvi	C=Treći	COR=B
411	Kako se zove rimska božica, zaštitnica doma, obitelji i ognjišta?	A=Junona	B=Dijana	C=Vesta	COR=C
412	Koji se rimski vojskovođa proslavio u drugom Punskom ratu i pobjedi protiv Hanibala?	A=Scipion Stariji	B=Fabije Maksim	C=Marko Klaudije Marcel	COR=A
413	Burdigala, Durocortorum i Lugdunum su bili rimski gradovi čiju bogatu baštinu danas možemo vidjeti u kojoj državi?	A=Italiji	B=Francuskoj	C=Španjolskoj	COR=B
414	Kako se zvala najveća vojna jedinica u okviru rimske vojske?	A=Kohorta	B=Centurija	C=Legija	COR=C
415	U kojem talijanskom gradu se nalaze Karakaline terme, kompleks koji je odjednom mogao primiti 1600 kupača?	A=Rimu	B=Pompejima	C=Ostiji	COR=A
416	Tko je bio vođa britanskih plemena koja su pružala otpor Cezaru za njegova osvajanja britanijom?	A=Karatak	B=Kasivelaun	C=Boudika	COR=B
417	Koji naziv se koristio za konzervativnu frakciju u senatu rimske republike?	A=Populari	B=Ekviti	C=Optimati	COR=C
418	U rečenici 'Veni Vidi Vici', jedna se riječ ne može napisati koristeći samo rimske brojeve, koja?	A=Veni	B=Vidi	C=Vici	COR=A
419	Koji broj stari Rimljani nisu poznavali?	A=Veni	B=Nula	C=Perzeja	COR=B
420	Od 7 rimskih kraljeva, koliko ih je bilo etruščanskog porijekla?	A=2	B=4	C=3	COR=C
421	Porazom kojeg makedonskog kralja, Makedonija postaje rimskom provincijom?	A=Perzeja	B=Hanibala	C=Nula	COR=A
422	Protiv kojeg vojskovođe su rimljani u punskim ratovima koristili 'fabijanovu taktiku', to jest, izbjegavanje direktnog sukoba s neprijateljskom vojskom?	A=Perzeja	B=Hanibala	C=Nula	COR=B
423	Tko je na Tiberijevo pitanje 'Zašto ste se pobunili?' odgovorio slavnom rečenicom 'Vi ste Rimljani krivi jer ste umjesto pastirskih pasa poslali vukove da čuvaju vaše stado'?	A=Kasivelaun	B=Alarik	C=Baton Dezidijat	COR=C
424	Film Claudea Zidija iz 1999. prati Asterixa i Obelixa protiv kojeg vojskovođe?	A=Gaja Julija Cezara	B=Tul Hostilije	C=Scipion Stariji	COR=A
425	Koje je utvrđeno galsko naselje Cezar uspio osvojiti 52.g. pr. Kr.?	A=Kartagu	B=Avarik	C=Palatinu	COR=B
426	Rimski konzul Marko Porcije Katon Stariji je većinu svojih govora u senatu završavao rečenicom da spaliti treba koga?	A=Avarik	B=Palatinu	C=Kartagu	COR=C
427	Prema legendi, na kojem od 7 brežuljaka je Romul osnovao prvo naselje?	A=Palatinu	B=Kartagu	C=Oton	COR=A
428	U godini 69. Vladala su 4 rimska cara, a koji od njih je za svog života vladao najkraće, točnije, samo 3 mjeseca?	A=Palatinu	B=Oton	C=Konzul	COR=B
429	U starorimskoj republici, koju titulu obnašaju dvojica najviših službenika koji zajedno sa senatom upravljaju državom?	A=Oton	B=Palatinu	C=Konzul	COR=C
430	Koji legendarni rimski kralj, ruši i spaljuje grad Alba Longu oko 665.g. pr. Kr. a njegove stanovnike preseljava u Rim?	A=Tul Hostilije	B=Gaja Julija Cezara	C=Scipion Stariji	COR=A
431	Koji ilirski kralj je sudjelovao u 3. Rimsko - Ilirskom ratu?	A=Fritiger	B=Gencije	C=Konzul	COR=B
432	Koji vizigotski vođa nanosi veliki poraz rimskom carstvu kod Hadrijanopola gdje i sam car Valens pogiba u bitci?	A=Gencije	B=Kniva	C=Fritiger	COR=C
433	Tko je bio prvi germanski vođa koji je osvojio Rim?	A=Alarik	B=Romul Augustul	C=Baton Dezidijat	COR=A
434	Rimski car Konstantin I. Veliki pobjeđuje Maksencija u bitci kod Mulvijeva mosta i postaje vladar zapada, a pobjedu mu je navodno donio kristogram s natpisom 'In Hoc Signo Vinces' kojeg je vidio na nebu, što u prijevodu znači 'pod ovim ćeš znakom pobijediti', a isti taj natpis se nalazi na zastavi koje hrvatske gardijske brigade?	A=Tigrovi	B=Pauci	C=Gromovi	COR=B
435	Koje slovo je označavalo broj 1000 u rimskom carstvu?	A=D	B=C	C=M	COR=C
436	Ruski slikar Karl Bryullov je 1833.g. naslikao posljednje dane kojeg grada?	A=Pompeja	B=Herkulaneja	C=Rima	COR=A
437	Kod kojeg mjesta car Valens doživljava veliki poraz od vizigota gdje i sam pogiba, a ta bitka je nagovijestila skori pad zapadnog rimskog carstva?	A=Naissus	B=Hadrijanopola	C=Sirmiuma	COR=B
438	Kako bi stari rimljani napisali broj '410'?	A=DX	B=CCCCX	C=CDX	COR=C
439	Tko je bio posljednji zapadnorimski car?	A=Romul Augustul	B=Julije Nepot	C=Glicerije	COR=A
440	Koje slovo je označavalo broj 1 u rimskom carstvu?	A=V	B=I	C=X	COR=B
441	Koji rimski car proglašava kršćanstvo državnom religijom, a kršćani njemu daju nadimak Veliki?	A=Konstantin I.	B=Gracijan	C=Teodozije	COR=C
442	Koji je germanski narod opljačkao Rim 455.g.?	A=Vandali	B=Vizigoti	C=Ostrogoti	COR=A
443	Koji rimski car je proveo posljednje velike progone kršćana?	A=Decije	B=Dioklecijan	C=Valerijan	COR=B
444	Tko je bio zadnji 'priznati' rimski car, zapadnog rimskog carstva?	A=Romul Augustul	B=Glicerije	C=Julije Nepot	COR=C
445	Ime kojeg rimskog cara se krije u anagramu riječi 'vrane'?	A=Nerva	B=Neron	C=Ver	COR=A
446	Stupivši na prijestolje zajedno sa Maksimijanom, Dioklecijan isprva dijeli carstvo prema odgovornosti na dva dijela, zapadno i Istočno, a kojim je upravljao on?	A=Zapadnim	B=Istočnim	C=Oba dijela	COR=B
447	Treći ekumenski sabor crkve se sazvao u drevnom Efezu, na području današnje Turske, u to vrijeme je na tom području upravljalo istočno rimsko carstvo, a za vrijeme sabora, tim carstvom je upravljao koji car?	A=Marcijan	B=Valentinijan III.	C=Teodozije II.	COR=C
448	Nakon podjele rimskog carstva na zapadno i Istočno, područje današnje hrvatske je pripalo kojem?	A=Zapadnom	B=Istočnom	C=Objema podjednako	COR=A
449	U kojem engleskom gradu se nalazi brončani kip rimskog cara Konstantina I. Velikog?	A=Londonu	B=Yorku	C=Newcastleu	COR=B
450	Vizigotska, ili Alarikova pljačka Rima dogodila se koje godine?	A=400.	B=420.	C=410.	COR=C
451	Teodozijeve zakone, tj. zbirke zakona rimskog carstva iz doba kršćanskih careva sastavio je Teodozije II., car istočnog carstva, a tko je te zakone, godinu poslije, uveo u zapadno?	A=Valentinijan III.	B=Honorije	C=Petronije Maksim	COR=A
452	Koje je igre, rimski car Teodozije, 393.g. odlučio zabraniti jer ih je smatrao kao poganske?	A=Pitijske	B=Olimpijske	C=Nemejske	COR=B
453	Nakon podjele rimskog carstva na zapadno i Istočno, područje današnje Srbije je najvećim dijelom pripalo kojem?	A=Zapadnom	B=Objema podjednako	C=Istočnom	COR=C
454	Kroz koliko stoljeća se odvijala vlast cara Dioklecijana nad rimskim carstvom?	A=2	B=1	C=3	COR=A
455	Kojim ediktom car Konstantin I. Veliki službeno označava kraj vjerskih progona u rimskom carstvu?	A=Solunskim	B=Milanskim	C=Serdskim	COR=B
456	Tko je bio car zapadnog rimskog carstva u trenucima kada su vizigoti 410.g. provalili i opljačkali Rim?	A=Valentinijan III.	B=Konstancije III.	C=Honorije	COR=C
457	Vizigoti provalju te pljačkaju Rim 410.g. pod vodstvom kojeg kralja?	A=Alarika	B=Ataulfa	C=Teodorika I.	COR=A
458	Koji burgundski kraljević, zajedno sa svojom vojskom izabire Glicerija za cara zapadnog rimskog carstva?	A=Gundahar	B=Gundobad	C=Hilderik	COR=B
459	Koji je 'bič' predvodio Hune u bitci na Katalunskim poljima, kraj današnjeg Orleansa, protiv Zapadnog rimskog carstva i Vizigota?	A=Rimski	B=Hunski	C=Božji	COR=C
460	Na slici Karla Bryullova iz 1836.g. prikazana je Gajzerikova pljačka kojeg grada?	A=Rima	B=Kartage	C=Ravenne	COR=A
461	Na čelu s kojim kraljem, godine 455. vandali ulaze u Rim te ga pljačkaju?	A=Hunerikom	B=Gajzerikom	C=Gunderikom	COR=B
462	Koji narod pobjeđjuje rimsku vojsku u bitci kod rijeke Alije te 390.g pljačka Rim?	A=Etruščani	B=Samniti	C=Gali	COR=C
463	Koje slovo je označavalo broj 10 u rimskom carstvu?	A=X	B=V	C=L	COR=A
464	Koje slovo je označavalo broj 500 u rimskom carstvu?	A=C	B=D	C=M	COR=B
465	Čija je palača, s lokacijom u Splitu, 1979.g. uvrštena na UNESCO-ov popis svjetske baštine?	A=Augustova	B=Hadrijanova	C=Dioklecijanova	COR=C
466	Tko je bio na čelu galske vojske kada su 390.g. provalili i opljačkali Rim?	A=Bren	B=Vercingetoriks	C=Ambioriks	COR=A
467	Konstantin II. , Konstancije II, i Konstans I. su bili rimski carevi, ali i sinovi kojeg cara prije njih?	A=Maksimijana	B=Konstantina	C=Licinija	COR=B
468	Koji je rimski vojskovođa uz pomoć Vizigota, porazio Hune u bitci na Katalunskim poljima 451.g.?	A=Stilihon	B=Bonifacije	C=Flavije Aecije	COR=C
469	Koje slovo je označavalo broj 100 u rimskom carstvu?	A=C	B=L	C=D	COR=A
470	Koju je životinju, po proročanstvu, Dioklecijan trebao ubiti kako bi postao rimski car?	A=Vuka	B=Vepra	C=Bika	COR=B
471	Koji je grad posvećen 11.5. 330.g. a od tada je poznat kao 'novi Rim'?	A=Nikomedija	B=Antiohija	C=Konstantinopol	COR=C
472	Koje slovo je označavalo broj 50 u rimskom carstvu?	A=L	B=C	C=V	COR=A
473	U prvotnoj diarhiji iz 286.g. Dioklecijan upravlja istokom a Maksimijan kojim dijelom rimskog carstva?	A=Sjeverom	B=Zapadom	C=Jugom	COR=B
474	Da se rimski car Valens rodio danas, bio bi građanin koje države?	A=Srbije	B=Bugarske	C=Hrvatske	COR=C
475	Koje su ptice prema legendi spasile rimljane na brežuljku Kapitoliju, posljednjem uporištu pred naletom Gala i pljačkom Rima 390.g.?	A=Guske	B=Golubovi	C=Gavrani	COR=A
476	Koji rimski car ubija najstarijeg sina Krispa, a onda na majčin nagovor ubija i ženu Faustu jer se sumnjalo da su njih dvoje bili ljubavnici?	A=Licinije	B=Konstantin	C=Konstancije II.	COR=B
477	Tko je bio car istočnog, u vrijeme kada je zapadno rimsko carstvo prestalo postojati?	A=Lav I.	B=Bazilisk	C=Zenon	COR=C
478	Koji rimski car je sazvao prvi ekumenski crkveni sabor?	A=Konstantin	B=Teodozije I.	C=Gracijan	COR=A
479	Car Teodozije je nakon svoje smrti, istočno rimsko carstvo dao na upravljanje sinu Arkadiju, a zapadno kojem drugom sinu?	A=Konstanciju	B=Honoriju	C=Valentinijanu	COR=B
480	Koji je germanski plaćenik ubijanjem Romula Augustula zauvijek ugasio zapadno rimsko carstvo?	A=Orest	B=Ricimer	C=Odoakar	COR=C
481	Koji se današnji grad, poznat po modi, u doba rimskog carstva zvao Mediolanum?	A=Milano	B=Torino	C=Verona	COR=A
482	Koji je današnji francuski grad rimski car Aurelijan nazvao po sebi, Aurelianum?	A=Lyon	B=Orleans	C=Nimes	COR=B
483	Koju su riječ stari rimljani koristili za 'granicu'?	A=Finis	B=Terminus	C=Limes	COR=C
484	Tko je bio prvi rimski car koji je primio sakramenat krštenja?	A=Konstantin	B=Teodozije	C=Gracijan	COR=A
485	S čijim imenom je počelo rimsko kraljevstvo a završilo zapadno rimsko carstvo?	A=August	B=Romul	C=Konstantin	COR=B
486	Vizigoti provaljuju i pljačkaju Rim 410.g., a Vandali to ponavljaju nekoliko desetljeća poslije, koje točno godine?	A=445.	B=465.	C=455.	COR=C
487	Kod kojeg rta su vandali 468.g. na čelu s kraljem Gajzerikom, porazili duplo veću vojsku istočnog rimskog carstva koja je brojala preko 1000 brodova i 100 000 vojnika?	A=Bon	B=Spartivento	C=Farina	COR=A
488	Koji današnji grad se prije spominjao kao Bizantij, Konstantinopol i Carigrad?	A=Izmir	B=Istanbul	C=Ankara	COR=B
489	U kojem je drevnom gradu, na području današnje Turske, ustoličen Dioklecijan kao rimski car?	A=Efezu	B=Niceji	C=Nikomediji	COR=C
490	Ime kojeg rimskog cara, možemo povezati sa jednom bezbojnom, viskoznom tekućinom slatkastog okusa?	A=Glicerije	B=Galba	C=Gracijan	COR=A
491	Za kojeg rimskog cara, kršćanstvo u cijelom rimskom carstvu postaje jedina dopuštena državna religija?	A=Konstantina	B=Teodozija	C=Gracijana	COR=B
492	Nakon podjele rimskog carstva na zapadno i Istočno, područje današnje BiH je pripalo kojem?	A=Istočnom	B=Objema carstvima	C=Zapadnom	COR=C
493	Rimski car Konstantin I. Veliki je na mjestu starog Bizantija odredio granice kojeg budućeg 'svoga' grada?	A=Konstantinopola	B=Nikomedije	C=Hadrijanopola	COR=A
494	Koje slovo je označavalo broj 5 u rimskom carstvu?	A=X	B=V	C=I	COR=B
495	Oko hramova koje rimske boginje su se redovno zadržavala jata gusaka?	A=Veste	B=Minerva	C=Junone	COR=C
496	Koliko su današnji Vinkovci, a nekada Cibalae, iznjedrili rimskih careva?	A=2	B=1	C=3	COR=A
497	Da se rimski car Konstantin I. Veliki rodio danas, bio bi građanin koje države?	A=Bugarske	B=Srbije	C=Sjeverne Makedonije	COR=B
498	Koji je rimski car sazvao drugi ekumenski crkveni sabor 381.g. koji se sastao u Carigradu?	A=Konstantin	B=Gracijan	C=Teodozije	COR=C
499	Kada je Konstancije bio 'junior cezar' , Galerije mu je bio 'senior cezar', a kada je Maksimijan bio 'junior august', 'senior august' mu je bio tko?	A=Dioklecijan	B=Galerije	C=Konstancije Klor	COR=A
500	Koji car je bio posljednji, univarzalni vladar cijelog rimskog carstva, prije službene podjele na zapadno i istočno?	A=Konstantin	B=Teodozije	C=Dioklecijan	COR=B
501	Na kojim se poljima odvila najvažnija bitka između Huna i Zapadnorimskog carstva u savezu sa Vizigotima?	A=Farsalskim	B=Filipskim	C=Katalaunskim	COR=C
502	Koju goru su rimljani zvali Mons Almus, a ostala je poznata kao utvrda Breuka i Dezidijata tjekom rimske okupacije?	A=Fruška Gora	B=Romanija	C=Majevica	COR=A
503	U ratu između Julija Cezara i Ptolomeja 13. u jednom od požara zapaljena je i koja glasovita knjižnica?	A=Pergamska	B=Aleksandrijska	C=Celsusova	COR=B
504	Koji je uski planinski prolaz u grčkoj uvelike obilježio grčko-perzijske te rimsko-seleukidske ratove?	A=Korintski	B=Tempe	C=Termopil	COR=C
505	Koji rimski bog je prikazan na Caravaggiovoj slici 'Amor Vincit Omnia'?	A=Kupid	B=Mars	C=Apolon	COR=A
506	Koji je drevni narod italije prvo ratovao, pa se udružio sa Romulovim narodom nakon što su 'Otete Sabinjanke' zaustavile boj?	A=Etruščani	B=Sabinjani	C=Latini	COR=B
507	Koji kalendar ustanovljuje Julije Cezar, a koristiti će se do 16. st?	A=Rimski	B=Gregorijanski	C=Julijanski	COR=C
508	Koje carstvo je svoje vojnike naoružavalo gladiusom, scutumom, pugiom i pilumom?	A=Rimsko	B=Partsko	C=Seleukidsko	COR=A
509	Na koje razdoblje da upravljaju, su birani konzuli u starom Rimu?	A=6 mjeseci	B=1 godinu	C=2 godine	COR=B
510	Tko je otac bogova i bog vremena u rimskoj mitologiji?	A=Jupiter	B=Janus	C=Saturn	COR=C
511	Koje ime nosi vrhovni bog italskih naroda?	A=Jupiter	B=Mars	C=Kvirin	COR=A
512	'Zagrebačka lanena knjiga' je rukopis s najduljim sačuvanim tekstom na jeziku kojeg drevnog naroda sa Apeninskog poluotoka?	A=Samnita	B=Etruščana	C=Latina	COR=B
513	Tko je uz Bruta predvodio urotu protiv Julija Cezara u kojoj je Julije i ubijen?	A=Decim Brut	B=Trebonije	C=Kasije	COR=C
514	Koji grad tražimo, ako znamo da se u rimsko doba zvao Tilurium?	A=Trilj	B=Sinj	C=Solin	COR=A
515	Koju kulturno umjetničku ustanovu otvara Pompej Veliki 55.g. pr. Kr s kapacitetom preko 12 000 gledatelja?	A=Marcelovo kazalište	B=Pompejevo kazalište	C=Circus Maximus	COR=B
516	Mitridatski ratovi su bili niz oružanih sukoba između rimske republike i kojeg kraljevstva smještenog uz obale Crnog mora?	A=Bitinijskog	B=Kapadokijskog	C=Pontskog	COR=C
517	Koji su rimski kućni duhovi bili zaštitnici doma i obitelji?	A=Lari	B=Penati	C=Mani	COR=A
518	Kojoj je egipatskoj kraljici Julije Cezar pomogao vratiti egipatsko prijestolje?	A=Bereniki IV.	B=Kleopatri	C=Arsinoji IV.	COR=B
519	Na teritoriju koje današnje države se nalazila Kartaga?	A=Alžira	B=Libije	C=Tunisa	COR=C
520	Oktavijan, Marko Antonije, Kasije Longin i Brut su bili vojskovođe za vrijeme kojeg triumvirata?	A=Drugog	B=Prvog	C=Trećeg	COR=A
521	Tko je Posejdonov pandan u rimskoj mitologiji?	A=Okean	B=Neptun	C=Triton	COR=B
522	Koji egipatski faraon je dao pogubiti Pompeja Velikog?	A=Ptolomej XII.	B=Ptolomej XIV.	C=Ptolomej 13.	COR=C
523	Koji je površinom najveći otok koji je u cijelosti bio pod rimskom vlašću?	A=Sicilija	B=Sardinija	C=Korzika	COR=A
524	Koji se 'Hram svih Bogova' nalazi u Rimu i dan danas a datira iz davne 125.g. i vremena cara Hadrijana?	A=Saturnov hram	B=Panteon	C=Vestin hram	COR=B
525	Koja 4 slova stoje na zastavama rimske republike i rimskog carstva?	A=ROMA	B=SPQV	C=SPQR	COR=C
526	Koliko je kraljeva vladalo rimskim kraljevstvom?	A=7	B=6	C=8	COR=A
